encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,decoder_embed_dim,decoder_layer_num,decoder_ffn_embed_dim_avg,decoder_self_attention_heads_avg,decoder_ende_attention_heads_avg,decoder_arbitrary_ende_attn_avg,latency_mean_encoder,latency_mean_decoder,latency_std_encoder,latency_std_decoder
512,6,1450.6666666666667,3.6666666666666665,512,2,1280.0,8.0,6.0,2.0,8.789002895355225,153.03681790828705,0.01841204746748233,1.3032855848026799
640,6,1792.0,5.0,640,6,1024.0,4.666666666666667,5.333333333333333,1.6666666666666667,9.431496262550354,369.82738971710205,0.041596951122059814,1.8147128483798798
512,6,1706.6666666666667,5.0,512,1,1024.0,4.0,2.0,3.0,9.370595216751099,107.94404149055481,0.26775526153004603,3.870359924132252
640,6,1706.6666666666667,5.333333333333333,640,5,1740.8,4.4,4.8,2.2,11.172190308570862,347.7761596441269,1.0678410443213886,19.79522482598566
512,6,1706.6666666666667,3.3333333333333335,512,3,1365.3333333333333,6.0,4.666666666666667,2.3333333333333335,8.847668766975403,212.4088704586029,0.04348069724669285,5.145258275583547
640,6,1536.0,5.666666666666667,640,5,1945.6,4.0,4.8,2.6,9.231999516487122,338.3984863758087,0.23218590158852281,4.064577603097398
640,6,1877.3333333333333,3.3333333333333335,512,1,3072.0,8.0,8.0,1.0,9.449243545532227,123.7034797668457,0.0496074673457423,14.648012158319858
640,6,1621.3333333333333,4.0,640,5,2457.6,6.0,3.6,2.4,12.0152086019516,376.03268027305603,0.020262242622793226,8.447948587997463
512,6,1792.0,5.0,640,6,1280.0,4.666666666666667,2.6666666666666665,2.1666666666666665,11.476695537567139,382.2590261697769,0.013768414911932161,8.778241133295756
512,6,1621.3333333333333,6.333333333333333,640,4,1920.0,4.0,3.5,2.5,9.240508079528809,285.60614585876465,0.2505203144771167,7.039276472425584
512,6,1621.3333333333333,3.3333333333333335,512,4,1920.0,6.0,7.0,1.75,8.64379107952118,258.5046738386154,0.041067792191458286,1.61995089675933
640,6,1792.0,5.0,512,2,2048.0,5.0,6.0,1.5,10.471060872077942,172.12232947349548,0.024189092189013713,4.243226622313049
512,6,1962.6666666666667,5.666666666666667,640,1,2048.0,4.0,4.0,1.0,10.080680251121521,109.7119003534317,0.026282467718600773,4.1212652824357585
640,6,1536.0,6.333333333333333,512,3,1706.6666666666667,4.666666666666667,5.333333333333333,1.3333333333333333,9.203851222991943,204.22357320785522,0.035159920580738184,5.409495764716423
512,6,2133.3333333333335,5.333333333333333,512,5,1536.0,5.2,5.2,2.0,9.56679880619049,323.1961727142334,0.3216926398514478,16.008087002591818
512,6,2218.6666666666665,4.333333333333333,512,4,768.0,8.0,5.0,2.25,9.472072124481201,254.85356152057648,0.2280685337838659,3.6769877877279464
512,6,1536.0,2.3333333333333335,640,2,2048.0,3.0,2.0,2.0,8.997082710266113,165.29639065265656,0.2058882824631298,1.8061785536896542
512,6,1792.0,5.0,512,5,921.6,4.4,6.0,2.4,9.056955575942993,350.61363875865936,0.20695062059742575,7.528251257768455
640,6,1365.3333333333333,3.6666666666666665,640,6,1536.0,4.333333333333333,5.666666666666667,2.1666666666666665,11.661678552627563,410.146564245224,1.4020609518229683,20.52687898468414
640,6,1706.6666666666667,5.666666666666667,512,1,512.0,4.0,4.0,2.0,9.465768933296204,95.11908888816833,0.26432937238480436,0.8701302480016263
